key,Current_status,Created,historyid,Status_Date,Step_Status,Tostep_Status,Issue_type
RTICSD-59,Concluído,2020-06-01T19:54:37.597-0300,3423079,2020-06-02T12:49:49.666-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-58,Concluído,2020-06-01T18:21:27.468-0300,3415557,2020-06-01T18:23:35.390-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-58,Concluído,2020-06-01T18:21:27.468-0300,3418606,2020-06-01T21:43:06.630-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-58,Concluído,2020-06-01T18:21:27.468-0300,3447882,2020-06-04T13:56:47.342-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-58,Concluído,2020-06-01T18:21:27.468-0300,3467489,2020-06-05T15:44:16.588-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-58,Concluído,2020-06-01T18:21:27.468-0300,3522127,2020-06-11T16:43:08.037-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-58,Concluído,2020-06-01T18:21:27.468-0300,3522583,2020-06-11T17:05:10.020-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-57,Concluído,2020-06-01T17:56:12.753-0300,3421648,2020-06-02T11:44:03.217-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-57,Concluído,2020-06-01T17:56:12.753-0300,3423962,2020-06-02T13:39:09.458-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-57,Concluído,2020-06-01T17:56:12.753-0300,3423968,2020-06-02T13:39:42.145-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-57,Concluído,2020-06-01T17:56:12.753-0300,3423971,2020-06-02T13:39:47.821-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-56,Concluído,2020-06-01T17:06:33.162-0300,3414931,2020-06-01T17:43:23.740-0300,Backlog,In Progress,Ask a question
RTICSD-56,Concluído,2020-06-01T17:06:33.162-0300,3424448,2020-06-02T14:11:23.340-0300,In Progress,Done,Ask a question
RTICSD-55,Concluído,2020-06-01T15:07:30.158-0300,3416756,2020-06-01T19:34:03.732-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-55,Concluído,2020-06-01T15:07:30.158-0300,3416834,2020-06-01T19:37:50.907-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-55,Concluído,2020-06-01T15:07:30.158-0300,3424006,2020-06-02T13:41:32.569-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-55,Concluído,2020-06-01T15:07:30.158-0300,3424008,2020-06-02T13:41:36.244-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-54,Concluído,2020-06-01T15:06:05.235-0300,3411884,2020-06-01T15:08:31.388-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-54,Concluído,2020-06-01T15:06:05.235-0300,3411916,2020-06-01T15:10:19.677-0300,In Progress,QA,Report an Integration Problem - Integrations CPG
RTICSD-54,Concluído,2020-06-01T15:06:05.235-0300,3421634,2020-06-02T11:43:08.741-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-53,Concluído,2020-06-01T15:04:45.999-0300,3411883,2020-06-01T15:08:28.171-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-53,Concluído,2020-06-01T15:04:45.999-0300,3421663,2020-06-02T11:44:37.870-0300,In Progress,QA,Report an Integration Problem - Integrations CPG
RTICSD-53,Concluído,2020-06-01T15:04:45.999-0300,3424684,2020-06-02T14:22:48.615-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-52,Concluído,2020-06-01T15:04:37.641-0300,3411881,2020-06-01T15:08:23.341-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-52,Concluído,2020-06-01T15:04:37.641-0300,3418315,2020-06-01T21:11:42.652-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-51,Concluído,2020-06-01T14:26:16.760-0300,3411186,2020-06-01T14:27:11.609-0300,Backlog,In Progress,Change/Add a new type of Load - Integration CPG
RTICSD-51,Concluído,2020-06-01T14:26:16.760-0300,3414238,2020-06-01T17:12:12.212-0300,In Progress,Developers Analysis,Change/Add a new type of Load - Integration CPG
RTICSD-51,Concluído,2020-06-01T14:26:16.760-0300,3433927,2020-06-03T11:54:59.998-0300,Developers Analysis,QA,Change/Add a new type of Load - Integration CPG
RTICSD-51,Concluído,2020-06-01T14:26:16.760-0300,3433930,2020-06-03T11:55:02.997-0300,QA,Done,Change/Add a new type of Load - Integration CPG
RTICSD-49,Concluído,2020-06-01T13:48:05.783-0300,3411761,2020-06-01T15:00:51.036-0300,Backlog,In Progress,Ask a question
RTICSD-49,Concluído,2020-06-01T13:48:05.783-0300,3411762,2020-06-01T15:00:53.580-0300,In Progress,Done,Ask a question
RTICSD-48,Concluído,2020-06-01T13:30:22.383-0300,3410585,2020-06-01T13:52:59.190-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-48,Concluído,2020-06-01T13:30:22.383-0300,3411561,2020-06-01T14:47:26.964-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-48,Concluído,2020-06-01T13:30:22.383-0300,3413383,2020-06-01T16:30:47.246-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-48,Concluído,2020-06-01T13:30:22.383-0300,3413386,2020-06-01T16:30:49.669-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-47,Concluído,2020-06-01T12:00:38.147-0300,3408333,2020-06-01T12:10:21.211-0300,Backlog,In Progress,Change Scheduling of Integration  CPG
RTICSD-47,Concluído,2020-06-01T12:00:38.147-0300,3408613,2020-06-01T12:17:41.616-0300,In Progress,Waiting for response,Change Scheduling of Integration  CPG
RTICSD-47,Concluído,2020-06-01T12:00:38.147-0300,3415126,2020-06-01T17:58:26.139-0300,Waiting for response,Developers Analysis,Change Scheduling of Integration  CPG
RTICSD-47,Concluído,2020-06-01T12:00:38.147-0300,3421434,2020-06-02T11:32:28.261-0300,Developers Analysis,QA,Change Scheduling of Integration  CPG
RTICSD-47,Concluído,2020-06-01T12:00:38.147-0300,3421436,2020-06-02T11:32:38.677-0300,QA,Done,Change Scheduling of Integration  CPG
RTICSD-46,Concluído,2020-06-01T11:59:32.325-0300,3423671,2020-06-02T13:22:20.860-0300,Backlog,In Progress,Ask a question
RTICSD-46,Concluído,2020-06-01T11:59:32.325-0300,3423672,2020-06-02T13:22:24.047-0300,In Progress,Done,Ask a question
RTICSD-45,Concluído,2020-06-01T08:53:15.257-0300,3405726,2020-06-01T09:06:48.131-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-45,Concluído,2020-06-01T08:53:15.257-0300,3405806,2020-06-01T09:33:49.071-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-45,Concluído,2020-06-01T08:53:15.257-0300,3420782,2020-06-02T11:05:40.201-0300,Waiting for response,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-45,Concluído,2020-06-01T08:53:15.257-0300,3443678,2020-06-04T08:24:18.630-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-45,Concluído,2020-06-01T08:53:15.257-0300,3447290,2020-06-04T13:19:49.888-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-44,Concluído,2020-05-30T15:50:34.452-0300,3403144,2020-05-30T17:22:27.285-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-44,Concluído,2020-05-30T15:50:34.452-0300,3403146,2020-05-30T17:32:12.508-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-44,Concluído,2020-05-30T15:50:34.452-0300,3440227,2020-06-03T18:16:43.822-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-44,Concluído,2020-05-30T15:50:34.452-0300,3440229,2020-06-03T18:16:46.525-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-43,Concluído,2020-05-30T12:22:58.768-0300,3402947,2020-05-30T12:45:47.388-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-43,Concluído,2020-05-30T12:22:58.768-0300,3402948,2020-05-30T12:49:36.327-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-42,Concluído,2020-05-29T21:14:46.908-0300,3410697,2020-06-01T13:58:38.812-0300,Backlog,In Progress,Change Scheduling of Integration  CPG
RTICSD-42,Concluído,2020-05-29T21:14:46.908-0300,3410698,2020-06-01T13:58:43.097-0300,In Progress,Developers Analysis,Change Scheduling of Integration  CPG
RTICSD-42,Concluído,2020-05-29T21:14:46.908-0300,3414857,2020-06-01T17:37:37.552-0300,Developers Analysis,Waiting for response,Change Scheduling of Integration  CPG
RTICSD-42,Concluído,2020-05-29T21:14:46.908-0300,3414859,2020-06-01T17:37:41.512-0300,Waiting for response,QA,Change Scheduling of Integration  CPG
RTICSD-42,Concluído,2020-05-29T21:14:46.908-0300,3414860,2020-06-01T17:37:45.542-0300,QA,Done,Change Scheduling of Integration  CPG
RTICSD-41,Concluído,2020-05-29T18:05:58.049-0300,3400139,2020-05-29T18:39:59.600-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-41,Concluído,2020-05-29T18:05:58.049-0300,3401517,2020-05-29T20:39:25.580-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-40,Concluído,2020-05-29T17:25:25.656-0300,3399289,2020-05-29T17:56:54.266-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-40,Concluído,2020-05-29T17:25:25.656-0300,3403036,2020-05-30T14:50:38.515-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-40,Concluído,2020-05-29T17:25:25.656-0300,3406076,2020-06-01T10:11:08.875-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-40,Concluído,2020-05-29T17:25:25.656-0300,3410058,2020-06-01T13:26:10.555-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-39,Concluído,2020-05-29T16:55:56.746-0300,3398210,2020-05-29T17:01:08.613-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-39,Concluído,2020-05-29T16:55:56.746-0300,3398306,2020-05-29T17:06:49.157-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-38,Concluído,2020-05-29T16:27:46.480-0300,3411569,2020-06-01T14:48:14.929-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-38,Concluído,2020-05-29T16:27:46.480-0300,3411570,2020-06-01T14:48:17.378-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-38,Concluído,2020-05-29T16:27:46.480-0300,3412449,2020-06-01T15:42:31.975-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-38,Concluído,2020-05-29T16:27:46.480-0300,3412451,2020-06-01T15:42:35.421-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-38,Concluído,2020-05-29T16:27:46.480-0300,3412456,2020-06-01T15:42:44.075-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-37,Concluído,2020-05-29T16:12:46.533-0300,3416587,2020-06-01T19:20:32.079-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-37,Concluído,2020-05-29T16:12:46.533-0300,3418086,2020-06-01T20:52:55.882-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-37,Concluído,2020-05-29T16:12:46.533-0300,3424663,2020-06-02T14:22:01.852-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-37,Concluído,2020-05-29T16:12:46.533-0300,3424668,2020-06-02T14:22:05.099-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-36,Concluído,2020-05-29T13:32:42.951-0300,3411849,2020-06-01T15:06:43.748-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-36,Concluído,2020-05-29T13:32:42.951-0300,3413583,2020-06-01T16:41:58.425-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-35,Concluído,2020-05-29T13:30:20.624-0300,3398689,2020-05-29T17:29:04.243-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-35,Concluído,2020-05-29T13:30:20.624-0300,3410529,2020-06-01T13:49:53.901-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-34,Concluído,2020-05-29T12:21:26.455-0300,3393588,2020-05-29T14:41:28.947-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-34,Concluído,2020-05-29T12:21:26.455-0300,3394046,2020-05-29T15:35:27.102-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-34,Concluído,2020-05-29T12:21:26.455-0300,3412958,2020-06-01T16:14:57.932-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-34,Concluído,2020-05-29T12:21:26.455-0300,3415344,2020-06-01T18:12:02.933-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-34,Concluído,2020-05-29T12:21:26.455-0300,3418642,2020-06-01T21:48:47.014-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-34,Concluído,2020-05-29T12:21:26.455-0300,3421760,2020-06-02T11:48:19.758-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-29,Concluído,2020-05-28T21:58:26.887-0300,3387801,2020-05-28T23:57:38.914-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-29,Concluído,2020-05-28T21:58:26.887-0300,3387802,2020-05-28T23:57:41.720-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-28,Concluído,2020-05-28T20:51:14.130-0300,3393305,2020-05-29T14:18:47.733-0300,Backlog,In Progress,Ask a question
RTICSD-28,Concluído,2020-05-28T20:51:14.130-0300,3393306,2020-05-29T14:18:53.609-0300,In Progress,Waiting for response,Ask a question
RTICSD-28,Concluído,2020-05-28T20:51:14.130-0300,3410581,2020-06-01T13:52:48.118-0300,Waiting for response,QA,Ask a question
RTICSD-28,Concluído,2020-05-28T20:51:14.130-0300,3410583,2020-06-01T13:52:52.011-0300,QA,Done,Ask a question
RTICSD-27,Concluído,2020-05-28T18:35:26.664-0300,3385352,2020-05-28T20:15:04.043-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-27,Concluído,2020-05-28T18:35:26.664-0300,3385354,2020-05-28T20:15:06.425-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-26,Concluído,2020-05-28T18:14:59.766-0300,3385781,2020-05-28T20:52:48.873-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-26,Concluído,2020-05-28T18:14:59.766-0300,3385824,2020-05-28T20:55:42.585-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-25,Concluído,2020-05-28T17:05:48.915-0300,3382398,2020-05-28T17:19:38.945-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-25,Concluído,2020-05-28T17:05:48.915-0300,3382558,2020-05-28T17:25:58.027-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-24,Concluído,2020-05-28T15:40:12.531-0300,3393492,2020-05-29T14:33:12.348-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-24,Concluído,2020-05-28T15:40:12.531-0300,3399375,2020-05-29T18:03:03.743-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-24,Concluído,2020-05-28T15:40:12.531-0300,3414863,2020-06-01T17:37:54.334-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-24,Concluído,2020-05-28T15:40:12.531-0300,3426536,2020-06-02T16:36:44.710-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-24,Concluído,2020-05-28T15:40:12.531-0300,3427292,2020-06-02T17:22:23.317-0300,Waiting for response,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-24,Concluído,2020-05-28T15:40:12.531-0300,3427294,2020-06-02T17:22:28.371-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-24,Concluído,2020-05-28T15:40:12.531-0300,3427311,2020-06-02T17:22:53.481-0300,Waiting for response,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-24,Concluído,2020-05-28T15:40:12.531-0300,3427356,2020-06-02T17:25:54.371-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-24,Concluído,2020-05-28T15:40:12.531-0300,3435980,2020-06-03T13:51:30.760-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3380829,2020-05-28T15:53:30.819-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3383432,2020-05-28T18:20:02.521-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3390006,2020-05-29T11:06:12.313-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3401238,2020-05-29T20:17:24.218-0300,QA,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3414348,2020-06-01T17:16:27.438-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3423900,2020-06-02T13:35:46.123-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3428411,2020-06-02T18:37:35.716-0300,QA,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3440181,2020-06-03T18:13:50.510-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3440182,2020-06-03T18:13:53.199-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-23,Concluído,2020-05-28T15:08:33.378-0300,3440184,2020-06-03T18:13:56.490-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-22,Concluído,2020-05-28T11:14:17.945-0300,3377924,2020-05-28T13:04:11.830-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-22,Concluído,2020-05-28T11:14:17.945-0300,3378058,2020-05-28T13:10:40.430-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-22,Concluído,2020-05-28T11:14:17.945-0300,3392738,2020-05-29T13:48:15.306-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-22,Concluído,2020-05-28T11:14:17.945-0300,3392774,2020-05-29T13:49:29.170-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-22,Concluído,2020-05-28T11:14:17.945-0300,3392775,2020-05-29T13:49:32.176-0300,QA,Done,Report an Integration Problem - Integrations CPG
